the_geom,cartodb_id,the_geom_webmercator,objectid,_ds_write_method,access_direction,access_direction_cardinal,accessible,baby_change_facilities,bbq,boat_ramp,caravan_disposal,carriageway_code,carriageway_configuration,category,construction_date,description,distance_from,driver_reviver,emergency_phones,entry_taper,exit_taper,food_available,fuel_available,guid,heavy_vehicle_parking_capacity,heavy_vehicles_parking_type,last_updated,latitude,lga,light_vehicle_parking_capacity,light_vehicles_parking_type,lighting,link_no,litter_bins,longitude,lookout,ne_unique,pets_allowed,picnic_table,playground,power_outlets,power_supply,region,responsible_authority,rest_area_name,rest_area_number,road_name,road_number,separated_parking_areas_light_heavy,shade,shelter,side_of_road,sign_non_potable,site_status,sports_ground,suburb,invalid_the_geom,toilets,tourist_information,tree_shading,vehicle_type,water_supply_type
0104000020E610000001000000010100000087BF266BD4816240FBD25565DF8D41C0,3661,0104000020110F0000010000000101000000E431593CAE6F6F41ABF488A95DE14FC1,,,Prescribed,Westbound,TRUE,,,,,B,,Class 5 Heavy Vehicle Rest Area,,,6km from Gundagai and 174km to Albury,,,,,,,,,,2024-04-17 00:00:00+00,-35.10838,COOTAMUNDRA-GUNDAGAI REGIONAL,,,,1945,TRUE,148.05718,,"0000002,1945,B2",,TRUE,,,,South,Transport for NSW,Big Ben Creek,116,HUME HIGHWAY,2,,TRUE,,Left,,,,SOUTH GUNDAGAI,,0,,TRUE,BOTH LIGHT AND HEAVY VEHICLES,Water Truck
0104000020E6100000010000000101000000F0A7C64B37F0624025037EC685A33EC0,3662,0104000020110F0000010000000101000000451A306497157041EA5587CAC15B4BC1,,,Both,Both Directions,,,TRUE,,,A,,Light Vehicle Only Rest Area,,,87.8km North of Tamworth,,,,,,,,,,2024-04-17 00:00:00+00,-30.63876,URALLA,,,,1135,TRUE,151.50675,,"0000009,1135,A1",,TRUE,,,,North,Council,Barley Fields Road - Uralla,1970,BRIDGE STREET,9,,,,Right,,,,URALLA,,0,,,Light Vehicle Only,None
0104000020E6100000010000000101000000D578E92631706240961E6BF1294041C0,3663,0104000020110F000001000000010100000096F0E299B8516F41BDF829F89B404FC1,,,Both,Both Directions,,,,,,A,Physical Seperation,Light Vehicle Only Rest Area,,,80km from Wagga Wagga and  7km to Temora,,,,,,,,,,2024-04-17 00:00:00+00,-34.50128,TEMORA,,,,50,TRUE,147.506,,"0000057,0050,A2",,,,,,South,Transport for NSW,Reinholdts Lane,292,GOLDFIELDS WAY,57,,,,Left,,Open,,TEMORA,,0,,,Light Vehicle Only,None
0104000020E6100000010000000101000000DEE522BE13D1624056892C7DE88A41C0,3664,0104000020110F0000010000000101000000813E1C4C4AF66F41D3CBD11E36DB4FC1,,,Counter,Both Directions,TRUE,,,,,A,,Class 4 Heavy Vehicle Rest Area,,,26km South of Nowra,,,,,,,,,,2024-04-17 00:00:00+00,-35.08522,SHOALHAVEN,,,TRUE,1660,TRUE,150.53366,,"0000001,1660,A2",,TRUE,,,,South,Transport for NSW,Bewong Rest Area N/B,348,PRINCES HIGHWAY,1,,,TRUE,Right,,,,BEWONG,,2,,,BOTH LIGHT AND HEAVY VEHICLES,Town Supply
0104000020E6100000010000000101000000B1C403CAA6C86240439E6FB6B9CD40C0,3665,0104000020110F0000010000000101000000D4D39B7EFAE76F41E4BBB4E0FB554EC1,,,Counter,Southbound,,,,,,C,,Rest Area,,,25.19km from Lithgow,,,,,,,,,,2024-04-17 00:00:00+00,-33.60723,BLUE MOUNTAINS,,,TRUE,1515,,150.27036,,"0000005,1515,C1",,,,,,West,Transport for NSW,Mt. Boyce,951,GREAT WESTERN HWY,5,,,,Right,,,,BLACKHEATH,,2,,,BOTH LIGHT AND HEAVY VEHICLES,None
0104000020E6100000010000000101000000BB7EC16ED81A6240F5325305A34241C0,3666,0104000020110F0000010000000101000000A94C495AC0C06E412C3106F9B4454FC1,,,Both,Both Directions,,,,,,A,Physical Seperation,Class 5 Heavy Vehicle Rest Area,,,2km from Hay and 130km to Balranald,,,,,,,,,,2024-04-17 00:00:00+00,-34.5206,HAY,,,,376,TRUE,144.83892,,"0000014,0376,A1",,,,,,South,Transport for NSW,West of Medina Roundabout Hay,235,MOAMA ST,14,,,,Left,,,,HAY SOUTH,,0,,,BOTH LIGHT AND HEAVY VEHICLES,None
0104000020E6100000010000000101000000917EFB3A70AA624021147BDAE1373FC0,3667,0104000020110F00000100000001010000003C9B7991A8B46F415E533969A5EE4BC1,,,Both,Both Directions,TRUE,,,,,A,,Class 5 Heavy Vehicle Rest Area,,,8.5km North of Coonabarabran,,,,,,,,,,2024-04-17 00:00:00+00,-31.21829,WARRUMBUNGLE,,,TRUE,3100,TRUE,149.3262,,"0000017,3100,A2",,TRUE,,,,West,Transport for NSW,Gowan North Rest Area,1193,NEWELL HIGHWAY,17,,TRUE,,Left,,,,COONABARABRAN,,1,,TRUE,BOTH LIGHT AND HEAVY VEHICLES,Rainwater Tank
0104000020E61000000100000001010000004D327216F6AB6240B67EC971A78841C0,3668,0104000020110F0000010000000101000000807FB3C73EB76F41B15BBF6F88D64FC1,,,Both,Southbound,TRUE,,TRUE,,,C,,Light Vehicle Only Rest Area,,,53km South of Goulburn,TRUE,TRUE,,,,,,,,2024-04-17 00:00:00+00,-35.06761,QUEANBEYAN-PALERANG REGIONAL,,,TRUE,1052,TRUE,149.37379,,"0000003,1052,C3",,TRUE,,,,South,Transport for NSW,Wheatley VC Rest Area,322,FEDERAL HIGHWAY,3,,TRUE,TRUE,Right,,,,LAKE GEORGE,,6,,TRUE,Light Vehicle Only,Water Truck
0104000020E61000000100000001010000003F355EBA491F6240CC61AEF02EC341C0,3669,0104000020110F0000010000000101000000FDA7CD294CC86E41119669E82B2850C1,,,Counter,Both Directions,,,TRUE,,,A,,Other Rest Area,,,1km from Deniliquin and 121km to Hay,,,,,,,,,,2024-04-17 00:00:00+00,-35.52487,EDWARD RIVER,,,TRUE,111,TRUE,144.97775,,"0000021,0111,A1",,TRUE,,,,South,Other,Deni Rest Area,3032,DAVIDSON ST,21,,TRUE,,Right,,,,DENILIQUIN,,2,,TRUE,BOTH LIGHT AND HEAVY VEHICLES,None
0104000020E61000000100000001010000004356B77A4EB362407FCB13B35E6841C0,3670,0104000020110F0000010000000101000000BACE87D0B8C36F417DD96ACCA2934FC1,,,Prescribed,Northbound,,,,,,B,,Class 5 Heavy Vehicle Rest Area,,,75km North of Canberra,,,,,,,,,,2024-04-17 00:00:00+00,-34.81539,GOULBURN MULWAREE,,,,1080,,149.60333,,"0000003,1080,B3",,,,,,South,Transport for NSW,Truck Parking Area Yarra,334,FEDERAL HIGHWAY,3,,,,Left,,,,YARRA,,0,,,BOTH LIGHT AND HEAVY VEHICLES,None
0104000020E61000000100000001010000007A36AB3E57D162408D7FF4F8BD2D41C0,3671,0104000020110F0000010000000101000000D16AD5F4BCF66F4110FE3A23AC1A4FC1,,,Counter,Northbound,,,,,,C,,Class 5 Heavy Vehicle Rest Area,,,15km North of Mittagong,,,,,,,,,,2024-04-17 00:00:00+00,-34.35736,WINGECARRIBEE,,,,897,,150.5419,,"0000002,0897,C1",,,,,,South,Transport for NSW,1km Nth of Sierra Rd Yerrinbool N/B,25,HUME HIGHWAY,2,,,,Right,,,,YERRINBOOL,,0,,,HEAVY VEHICLES ONLY,None
0104000020E6100000010000000101000000DFA63FFB91086240623826361FA73FC0,3672,0104000020110F0000010000000101000000A8035488B5A16E4103F9E3D15F5D4CC1,,,Both,Both Directions,TRUE,,,,,A,,Class 4 Heavy Vehicle Rest Area,,,159.1km West of Cobar,,,,,,,,,,2024-04-17 00:00:00+00,-31.65282,CENTRAL DARLING,,,TRUE,180,TRUE,144.26782,,"0000008,0180,A2",,,,,,West,Other,Emmdale,1749,BARRIER HIGHWAY,8,,,,Left,,,,WILCANNIA,,1,,,BOTH LIGHT AND HEAVY VEHICLES,None
0104000020E6100000010000000101000000F888981249CF6240CD1503CFBD8F41C0,3673,0104000020110F0000010000000101000000187F34333FF36F4180BB0C1C3FE54FC1,,,Prescribed,Both Directions,,,,,,A,,Class 4 Heavy Vehicle Rest Area,,,37km South of Nowra,,,,,,,,,,2024-04-17 00:00:00+00,-35.12298,SHOALHAVEN,,,,1670,TRUE,150.47767,,"0000001,1670,A2",,TRUE,,,,South,Transport for NSW,Jerrawangala Rest Area S/B,3141,PRINCES HIGHWAY,1,,,TRUE,Left,,,,TULLARWALLA,,2,,,BOTH LIGHT AND HEAVY VEHICLES,None
0104000020E61000000100000001010000001B2AC6F99B51624041B13671725F41C0,3674,0104000020110F0000010000000101000000A8AA11F5C51D6F4119CD31C72E814FC1,,,Both,Both Directions,TRUE,TRUE,TRUE,,,A,Main Carriageway,Light Vehicle Only Rest Area,,,0km from Narrandera and 135km to West Wyalong,TRUE,,,,,,,,,2024-04-17 00:00:00+00,-34.74568,NARRANDERA,,,TRUE,2280,TRUE,146.55029,,"0000017,2280,A1",TRUE,TRUE,TRUE,,,South,Council,Narrandera Visitors Centre,3089,CADELL ST,17,,TRUE,,Left,,Open,TRUE,NARRANDERA,,6,,TRUE,Light Vehicle Only,Town Supply
0104000020E610000001000000010100000077F86BB2467C6240DC1AAFEB17BC40C0,3675,0104000020110F000001000000010100000013A26C4C3F666F41D6AFF2550D324EC1,,,Both,Both Directions,,,,,,A,,Class 5 Heavy Vehicle Rest Area,,,13.4km South of Forbes,,,,,,,,,,2024-04-17 00:00:00+00,-33.46948,FORBES,,,,2530,TRUE,147.88363,,"0000017,2530,A1",,,,,,West,Transport for NSW,Bundaburra Aquatic Area,1754,NEWELL HIGHWAY,17,,,,Left,,,,FORBES,,0,,,Light Vehicle Only,None
0104000020E61000000100000001010000002497FF907E67624087BA42CA4FF640C0,3676,0104000020110F00000100000001010000007ABD7B85F2426F41ECA58A9DE9A84EC1,,,Both,Both Directions,TRUE,,TRUE,,,A,,Light Vehicle Only Rest Area,,,3km from West Wyalong and 101km to Forbes,,,,,,,,,,2024-04-17 00:00:00+00,-33.92431,BLAND,,,TRUE,2470,TRUE,147.2342,,"0410020,2470,A1",,TRUE,,,,South,Council,Cooinda Park,3095,NEELD ST,410020,,TRUE,,Left,,,,WYALONG,,4,,TRUE,Light Vehicle Only,Town Supply
0104000020E61000000100000001010000008C84B69C4BC062403E2BB1F9B82E3DC0,3677,0104000020110F00000100000001010000006EEC21E3C8D96F415D441D0578EE49C1,,,Both,Both Directions,TRUE,,,,,A,,Class 5 Heavy Vehicle Rest Area,,,38.4km North of Moree,,,,,,,,,,2024-04-17 00:00:00+00,-29.18251,MOREE PLAINS,,,,3340,TRUE,150.00923,,"0000017,3340,A2",,TRUE,,,,West,Transport for NSW,Gil Gil Creek Rest Area N/B,1168,NEWELL HIGHWAY,17,,TRUE,,Left,,,,MOREE,,0,,TRUE,BOTH LIGHT AND HEAVY VEHICLES,None
0104000020E6100000010000000101000000F0332E1C089F6240863FAE0D151B3EC0,3678,0104000020110F00000100000001010000006587367348A16F417BC213B671D54AC1,,,Both,Both Directions,,,,,,A,,Class 5 Heavy Vehicle Rest Area,,,2km East of Burren Junction,,,,,,,,,,2024-04-17 00:00:00+00,-30.10579,WALGETT,,,,480,TRUE,148.96974,,"0000029,0480,A1",,,,,,West,Transport for NSW,Burren Junction Bore Baths,650,KAMILAROI HIGHWAY,29,,,,Left,,,,BURREN JUNCTION,,0,,,BOTH LIGHT AND HEAVY VEHICLES,None
0104000020E6100000010000000101000000087767EDB6846240CA80BF4351BC41C0,3679,0104000020110F0000010000000101000000DCC1D0AA94746F41559C0F50022150C1,,,Both,Both Directions,,,,,,A,,Light Vehicle Only Rest Area,,,43km from Tumbarumba and  26km to Tumut,,,,,,,,,,2024-04-17 00:00:00+00,-35.47123,SNOWY VALLEYS,,,,140,TRUE,148.14733,,"0000085,0140,A2",,TRUE,,,,South,Other,,456,BATLOW RD,85,,,,Left,,,,BATLOW,,0,,,Light Vehicle Only,None
0104000020E6100000010000000101000000B9A5D590B8656240F44D9083128E3FC0,3680,0104000020110F0000010000000101000000EFAC0B5BEF3F6F411F57A51F65444CC1,,,Prescribed,Southbound,TRUE,,,,,A,,Class 5 Heavy Vehicle Rest Area,,,1.6km West of Nyngan,,,,,,,,,,2024-04-17 00:00:00+00,-31.55497,BOGAN,,,,10,TRUE,147.17878,,"0000008,0010,A3",,,,,,West,Transport for NSW,Nyngan-Int Mitchell and Barrier HWY,1127,BARRIER HIGHWAY,8,,,,Left,,,,NYNGAN,,0,,,HEAVY VEHICLES ONLY,None
0104000020E6100000010000000101000000309E4143FFC56240F4F6164850EC3EC0,3681,0104000020110F0000010000000101000000B6FF264078E36F410400411EB7A34BC1,,,Both,Both Directions,,,,,,A,,Class 5 Heavy Vehicle Rest Area,,,9.2km North of Gunnedah,,,,,,,,,,2024-04-17 00:00:00+00,-30.9231,GUNNEDAH,,,,201,TRUE,150.18741,,"0000029,0201,A1",,,,,,North,Transport for NSW,Greenwood Grange,1789,KAMILAROI HIGHWAY,29,,,,Left,,,,GUNNEDAH,,0,,,BOTH LIGHT AND HEAVY VEHICLES,None
0104000020E6100000010000000101000000884B8E3BA57362409FC9654E97CD40C0,3682,0104000020110F0000010000000101000000D39A114D96576F4134ACD1B4B5554EC1,,,Both,Both Directions,,,,,,A,,Class 5 Heavy Vehicle Rest Area,,,42.5km South of Forbes,,,,,,,,,,2024-04-17 00:00:00+00,-33.60618,FORBES,,,,2510,TRUE,147.61392,,"0000017,2510,A1",,,,,,West,Transport for NSW,West Plains Locality,779,NEWELL HIGHWAY,17,,,,Right,,,,WIRRINYA,,0,,,BOTH LIGHT AND HEAVY VEHICLES,None
0104000020E6100000010000000101000000105D50DF326162406C9E149161D541C0,3683,0104000020110F0000010000000101000000A67097E540386F413428E1B12D3B50C1,,,Prescribed,,,,,,,A,Main Carriageway,Light Vehicle Only Rest Area,,,0km from Culcairn and 77km to Wagga Wagga,,,,,,,,,,2024-04-17 00:00:00+00,-35.66704,GREATER HUME SHIRE,,,TRUE,80,TRUE,147.03746,,"0000078,0080,A1",,TRUE,,,,South,Council,,3404,BALFOUR ST,78,,TRUE,,Left,,Open,,CULCAIRN,,4,,TRUE,Light Vehicle Only,Town Supply
0104000020E6100000010000000101000000CD1E680586D96240E331E4839EBD3FC0,3684,0104000020110F0000010000000101000000BD578792510270411AA769B2D4734CC1,,,Counter,Eastbound,TRUE,,,,,C,Physical Seperation,Other Rest Area,,,85km from Tamworth,,,,,,,,,,2024-04-17 00:00:00+00,-31.7407,UPPER HUNTER,,,,782,TRUE,150.79761,,"0000009,0782,C1",,TRUE,,,,North,Transport for NSW,Liverpool Range Rest Area,1601,NEW ENGLAND HIGHWAY,9,,,TRUE,Right,,Open,,MURRURUNDI,,0,TRUE,,Light Vehicle Only,None
0104000020E61000000100000001010000008E9257E7187F624029A35CE15D7E3DC0,3685,0104000020110F000001000000010100000073F3100A0A6B6F419521DF09103C4AC1,,,Both,Both Directions,,,,,,A,,Class 4 Heavy Vehicle Rest Area,,,5km South of Lightning Ridge turnoff,,,,,,,,,,2024-04-17 00:00:00+00,-29.49362,WALGETT,,,TRUE,3285,TRUE,147.97179,,"0000018,3285,A1",,TRUE,,,,West,Transport for NSW,Near Lightening Ridge,1770,CASTLEREAGH HIGHWAY,18,,TRUE,,Left,,,,LIGHTNING RIDGE,,1,,TRUE,BOTH LIGHT AND HEAVY VEHICLES,Water Truck
0104000020E6100000010000000101000000D4B7CCE9B2336240E51B6C9560C941C0,3686,0104000020110F0000010000000101000000895392AAF7EA6E411DA29617A32E50C1,,,Counter,Both Directions,TRUE,,,,,A,Physical Seperation,Class 5 Heavy Vehicle Rest Area,,,8km from Finley and  27km to Jerilderie,,,,,,,,,,2024-04-17 00:00:00+00,-35.57326,BERRIGAN,,,,2070,TRUE,145.61559,,"0000017,2070,A1",,TRUE,,,,South,Transport for NSW,Tongaboo- Rest Area - Southbound,1442,NEWELL HIGHWAY,17,,TRUE,,Right,,Open,,FINLEY,,0,,TRUE,BOTH LIGHT AND HEAVY VEHICLES,None
0104000020E6100000010000000101000000118DEE20766062404B242653052B41C0,3687,0104000020110F00000100000001010000008C17F54B00376F4137CF72E912154FC1,,,Both,Both Directions,TRUE,,,,,A,,Class 4 Heavy Vehicle Rest Area,,,79km from Narrandera and 57km to West Wyalong,,,,,,,,,,2024-04-17 00:00:00+00,-34.3361,COOLAMON,,,,2370,TRUE,147.01442,,"0000017,2370,A2",,TRUE,,,,South,Transport for NSW,Beckom Rest Area,1519,NEWELL HIGHWAY,17,,TRUE,,Left,,,,BECKOM,,2,,TRUE,BOTH LIGHT AND HEAVY VEHICLES,Source Unknown
0104000020E610000001000000010100000068AED3484B246340D9B5585183A93DC0,3688,0104000020110F0000010000000101000000C287DC40D24170410C49AC9432664AC1,,,Counter,Southbound,TRUE,,,,,C,Physical Seperation,Class 1 Heavy Vehicle Rest Area,,,"19.9km North of Big River Way, Glenugie",,,,,,,,,,2024-04-17 00:00:00+00,-29.66216,CLARENCE VALLEY,,,TRUE,2710,TRUE,153.13419,,"0000010,2710,C1",,TRUE,,,,North,Transport for NSW,Pine Brush Rest Area Southbound,4175,Pacific Highway,10,,,TRUE,Right,,Open,,TUCABIA,,4,TRUE,,BOTH LIGHT AND HEAVY VEHICLES,
0104000020E610000001000000010100000058569A94824B6240EF20EA3E00013EC0,3689,0104000020110F000001000000010100000059133BC569136F41E4024639DABB4AC1,,,Both,Both Directions,,,,,,A,,Class 5 Heavy Vehicle Rest Area,,,43km From Bourke,,,,,,,,,,2024-04-17 00:00:00+00,-30.00391,BOURKE,,,,750,TRUE,146.35969,,"0000029,0750,A4",,TRUE,,,,West,Transport for NSW,Beemery,651,KAMILAROI HIGHWAY,29,,TRUE,,Left,,,,BOURKE,,0,,TRUE,BOTH LIGHT AND HEAVY VEHICLES,None
0104000020E6100000010000000101000000BADA8AFD65E66240E9DD307C44C440C0,3690,0104000020110F00000100000001010000007C4D12D7400D7041DEE1AFE5B3424EC1,,,Prescribed,Northbound,TRUE,,,,,B,Main Carriageway,Class 5 Heavy Vehicle Rest Area,,,45km from Sydney,,,,,,,,,,2024-04-17 00:00:00+00,-33.53334,CENTRAL COAST,,,TRUE,1112,TRUE,151.19995,,"0006003,1112,B1",,TRUE,,,,North,Transport for NSW,Hawkesbury Rest Area NB,1670,SYDNEY-NEWCASTLE FREEWAY,6003,,TRUE,TRUE,Left,,Open,,MOONEY MOONEY,,2,,TRUE,BOTH LIGHT AND HEAVY VEHICLES,Town Supply
0104000020E6100000010000000101000000D1AE42CA4FA46140CE1A9678400540C0,3691,0104000020110F000001000000010100000062377BEC68F76D41243E3BD4BCC04CC1,,,Counter,Eastbound,TRUE,,TRUE,,,A,,Class 4 Heavy Vehicle Rest Area,,,35.9km West of Broken Hill,,,,,,,,,,2024-04-17 00:00:00+00,-32.04103,UNINCORPORATED - FAR WEST AREA,,,TRUE,510,TRUE,141.13474,,"0000008,0510,A3",,TRUE,,,,West,Transport for NSW,Broken Hill West Rest area,1437,BARRIER HIGHWAY,8,,TRUE,,Right,,,,BROKEN HILL,,1,,TRUE,HEAVY VEHICLES ONLY,None
0104000020E61000000100000001010000008AB0E1E995B762405AECC83CF2AB41C0,3692,0104000020110F0000010000000101000000139A1585FDCA6F4124AD7830F30F50C1,,,Both,Both Directions,TRUE,,TRUE,,,A,,Light Vehicle Only Rest Area,,,13km West of Braidwood,,,,,,,,,,2024-04-17 00:00:00+00,-35.34333,QUEANBEYAN-PALERANG REGIONAL,,,,105,TRUE,149.73705,,"0000051,0105,A3",,TRUE,,,,South,Other,Warri Rest Area Shoalhaven River W/B,375,BATEMANS BAY-QUEANBEYAN RD,51,,TRUE,,Left,,,,LARBERT,,2,,TRUE,Light Vehicle Only,Rainwater Tank
0104000020E61000000100000001010000000DAB7823F388624088115053CB4240C0,3693,0104000020110F000001000000010100000020741F4FC67B6F4160C27EC4623C4DC1,,,Both,Both Directions,TRUE,,,,,A,,Class 5 Heavy Vehicle Rest Area,,,44.5km from Dubbo (SH7),,,,,,,,,,2024-04-17 00:00:00+00,-32.52183,NARROMINE,,,,2780,TRUE,148.27968,,"0000017,2780,A1",,TRUE,,,,West,Transport for NSW,North of Tomingley Creek,989,NEWELL HIGHWAY,17,,TRUE,,Left,,,,TOMINGLEY,,0,,TRUE,BOTH LIGHT AND HEAVY VEHICLES,None
0104000020E610000001000000010100000039B9DFA12898624006C1BE48689B3FC0,3694,0104000020110F00000100000001010000003D39CECC9B956F411B9B7579B0514CC1,,,Both,Both Directions,TRUE,,,,,A,,Class 5 Heavy Vehicle Rest Area,,,15.8km North of Gilgrandra,,,,,,,,,,2024-04-17 00:00:00+00,-31.60706,GILGANDRA,,,,2985,TRUE,148.75496,,"0000017,2985,A1",,TRUE,,,,West,Transport for NSW,Bulga Creek Rest Area,892,NEWELL HIGHWAY,17,,TRUE,,Left,,,,BIDDON,,0,,TRUE,BOTH LIGHT AND HEAVY VEHICLES,None
0104000020E6100000010000000101000000AB9509BFD45F62401A18336DFFEA41C0,3695,0104000020110F00000100000001010000004080262CEE356F412D9507E9CC5150C1,,,Both,Both Directions,,,TRUE,,,A,,Light Vehicle Only Rest Area,,,30km from Albury and  19km to Culcairn,,,,,,,,,,2024-04-17 00:00:00+00,-35.83592,GREATER HUME SHIRE,,,TRUE,30,TRUE,146.99472,,"0000078,0030,A1",,TRUE,TRUE,TRUE,TRUE,South,Council,Gerogery Rest Area,3034,OLYMPIC HIGHWAY,78,,TRUE,,Left,,,,GEROGERY,,1,,TRUE,Light Vehicle Only,Town Supply
0104000020E6100000010000000101000000F5D6C05609BA6240881BA0A6966940C0,3696,0104000020110F00000100000001010000004248CC4327CF6F41CFA21758AB8A4DC1,,,Both,Both Directions,,,,,,A,,Class 5 Heavy Vehicle Rest Area,,,36.77km from Mudgee turnoff,,,,,,,,,,2024-04-17 00:00:00+00,-32.82491,MID-WESTERN REGIONAL,,,,1110,,149.81364,,"0000018,1110,A2",,,,,,West,Transport for NSW,Cudgegong Rest Area,932,CASTLEREAGH HIGHWAY,18,,,,Left,,,,CUDGEGONG,,0,,,BOTH LIGHT AND HEAVY VEHICLES,None
0104000020E61000000100000001010000008351499D809C6240DE88BC57AD7440C0,3697,0104000020110F0000010000000101000000F5230D9DFC9C6F4109DFB62018A14DC1,,,Both,Both Directions,TRUE,,,,,A,,Class 4 Heavy Vehicle Rest Area,,,22km West of Molong,,,,,,,,,,2024-04-17 00:00:00+00,-32.91154,CABONNE,,,TRUE,435,TRUE,148.8907,,"0000007,0435,A2",,TRUE,,,,West,Transport for NSW,Larras Lee,1034,MITCHELL HIGHWAY,7,,TRUE,,Right,,,,LARRAS LEE,,2,,TRUE,BOTH LIGHT AND HEAVY VEHICLES,Rainwater Tank
0104000020E61000000100000001010000005C55F65D11BC6240B623E813793242C0,3698,0104000020110F00000100000001010000006B40C2959AD26F414112C5EEF19C50C1,,,Counter,,,,,,,A,,Class 5 Heavy Vehicle Rest Area,,,1KM SOUTH OF COBARGO STOCK PILE N/B,,,,,,,,,,2024-04-17 00:00:00+00,-36.39432,BEGA VALLEY,,,,2250,,149.87712,,"0000001,2250,A2",,,,,,South,Transport for NSW,1KM SOUTH OF COBARGO STOCK PILE N/B,3159,PRINCES HWY,1,,,,Right,,,,COBARGO,,0,,,HEAVY VEHICLES ONLY,None
0104000020E6100000010000000101000000B0C91AF510C1624018235036E5A23EC0,3699,0104000020110F0000010000000101000000EC001A1918DB6F41B34E034D235B4BC1,,,Both,Both Directions,TRUE,,,,,A,,Class 5 Heavy Vehicle Rest Area,,,45.7km South of Narrabri (Newell Hwy),,,,,,,,,,2024-04-17 00:00:00+00,-30.63631,NARRABRI,,,,250,TRUE,150.03332,,"0000029,0250,A1",,TRUE,,,,West,Transport for NSW,Boggabri Stop,655,KAMILAROI HIGHWAY,29,,TRUE,,Left,,,,BOGGABRI,,0,,TRUE,HEAVY VEHICLES ONLY,None
0104000020E610000001000000010100000004E275FD82C3624043A5122C0EEF3CC0,3700,0104000020110F000001000000010100000057B53C7A3FDF6F41E548D91C9CB049C1,,,Both,Both Directions,,,,,,A,,Class 5 Heavy Vehicle Rest Area,,,68.3km North of Moree,,,,,,,,,,2024-04-17 00:00:00+00,-28.93381,MOREE PLAINS,,,,3360,TRUE,150.10974,,"0000017,3360,A1",,,,,,West,Transport for NSW,Croppa Creek Parking Area,1149,NEWELL HIGHWAY,17,,,,Right,,,,TULLOONA,,0,,,BOTH LIGHT AND HEAVY VEHICLES,None
0104000020E61000000100000001010000006AF6402B30866240DE94949F544342C0,3701,0104000020110F00000100000001010000004593377315776F41D7364E1ABFAE50C1,,,Both,Both Directions,TRUE,,TRUE,,,A,,Light Vehicle Only Rest Area,,,17km South of Thredbo,,,,,,,,,,2024-04-17 00:00:00+00,-36.52602,SNOWY VALLEYS,,,,50,,148.19338,,"0000677,0050,A1",,TRUE,,,,South,National Parks and Wildlife Service,Leatherbarrel Creek Rest Area,399,ALPINE WAY,677,,,,Right,,,,KOSCIUSZKO,,1,,,Light Vehicle Only,None
0104000020E6100000010000000101000000AED3484BE5C662403AC29BA73AFC3EC0,3702,0104000020110F00000100000001010000004CDC64FBFEE46F41B675FC287AB34BC1,,,Both,Both Directions,,,,,,A,,Class 5 Heavy Vehicle Rest Area,,,1.9km from Gunnedah,,,,,,,,,,2024-04-17 00:00:00+00,-30.98527,GUNNEDAH,,,,735,TRUE,150.21549,,"0000011,0735,A1",,,,,,North,Transport for NSW,Hunts Road,1609,SOUTH STREET,11,,,,Left,,,,GUNNEDAH,,0,,,HEAVY VEHICLES ONLY,None
0104000020E6100000010000000101000000CB4A9352D030634065A5F4A10B6A3CC0,3703,0104000020110F0000010000000101000000B50C104B744C70415C5B9A89DA2F49C1,,,Counter,Southbound,TRUE,,,,,C,Physical Seperation,Class 4 Heavy Vehicle Rest Area,,,59.3km North of Ballina,,,,,,,,,,2024-04-17 00:00:00+00,-28.41424,TWEED,,,TRUE,3305,TRUE,153.52543,,"0000010,3305,C1",,TRUE,TRUE,,,North,Transport for NSW,Sleepy Hollow Rest Area Southbound,555,PACIFIC HIGHWAY,10,,TRUE,,Right,,Open,,SLEEPY HOLLOW,,3,,TRUE,BOTH LIGHT AND HEAVY VEHICLES,Rainwater Tank
0104000020E610000001000000010100000077F86BB2469062406E5CFB743C2A40C0,3704,0104000020110F0000010000000101000000A17E3D2238886F41A6F92557F70A4DC1,,,Both,Both Directions,,,,,,A,,Class 5 Heavy Vehicle Rest Area,,,12.69km from Dubbo (SH7),,,,,,,,,,2024-04-17 00:00:00+00,-32.32997,DUBBO REGIONAL,,,,2800,TRUE,148.50863,,"0000017,2800,A1",,TRUE,,,,West,Transport for NSW,Panai Ave,1761,NEWELL HIGHWAY,17,,TRUE,,Right,,,,DUBBO,,0,,TRUE,BOTH LIGHT AND HEAVY VEHICLES,None
0104000020E6100000010000000101000000F86BB2463D1A624067A0FB1D8A4241C0,3705,0104000020110F0000010000000101000000DCF3C4CDB8BF6E4122CCA9A181454FC1,,,Both,Both Directions,,,,,,A,Main Carriageway,Class 5 Heavy Vehicle Rest Area,,,3km from Hay and 129km to Balranald,,,,,,,,,,2024-04-17 00:00:00+00,-34.51984,HAY,,,TRUE,380,TRUE,144.81998,,"0000014,0380,A1",,,,,,South,Transport for NSW,Mungadal - Eastbound,239,STURT HIGHWAY,14,,,,Right,,,,HAY SOUTH,,0,,,HEAVY VEHICLES ONLY,None
